lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
15925936,BKillick Ore,301853,nfs,21,40,12982724,40,4983736,League of Order,-,15632154,5473397,2230593,3288354,1990380,92208,36038211,1,249,3388,1,796996134,762867889,3915381113,34085947,-,2679853865,963,5777,1447225988,1448002292,3151572424,388820917,-,466159,0,0,0,4517577
15831082,Asian black bear 8,361658,waoz,25,92,12982653,24065,-,League of Order,-,12982653,1582272,2767940,7431021,1123420,-,16652,-,22,589,-,2291921236,2323408490,1324400268,169609903,-,3087157684,930,1443,2457958451,2486280052,1493774091,182827250,-,0,0,0,0,0
566258,i11umi,-,-,23,16,12982585,16,1166337,League of Order,-,12982585,2888987,4445395,3988553,1659650,101658,9179583,13,2429,6837,175,223280940,247282879,203804747,147173531,3088,-,-,24509,-,-,-,-,-,31803,718567,258596,81680,49921
4031218,KatsEvilFarm1s,339930,wAo3,21,92,12981141,24065,1145511,Wilderburg,-,13540728,4896948,2532580,3291853,2259760,159118,22096063,23,1902,12312,51,1564378933,1502358994,1275730109,171934809,40,3669640361,1320,17429,3070945868,2949419541,2091996118,457342386,-,304943,405017,59265,185670,186972
557062,KCU BANJAR,267672,BTR,22,99,12981081,24065,454942,League of Order,-,13007664,5365681,2442396,3359854,1813150,231924,9122588,14,460,5957,9,3188239766,3212778346,2520949595,68612397,358,5880377963,2080,15735,3000231906,2629687989,1843603317,87013010,-,34578,236902,96044,51058,15667
16156657,Primofarm1,267801,JxW,23,375,12979894,375,1520781,Springwardens,-,13911293,3596066,4226967,3455831,1701030,156235,19675945,-,569,2673,1,705573124,817683832,600527561,52494521,-,47995014,21,5596,1751489128,1926447045,1289417145,324293132,-,345080,211333,0,11,964357
14066645,ᵂᴮ 사 신4,363044,Nsin,24,249,12965423,249,9290,League of Order,-,12965423,1234135,4643545,6107093,980650,-,3355399,-,138,286,-,2859569998,2760488277,890931612,51179985,-,4253788750,1223,6182,3463564842,3493352015,1355113244,278226109,-,6519,2771,0,0,0
6669705,elettra farm 1,266039,wAo2,24,92,12965176,24065,60008253,Wilderburg,21144,14873544,1056792,2826046,6808918,2273420,122935,103561165,-,965,6483,11,4674053333,3830509741,3589287144,282069866,850,9770167063,2762,26434,4967988090,4316922567,2892444249,414883729,-,214779,49118095,824699,90260,9760420
18116371,ᴿᵃᵈ Duck 7,311541,EXP~,24,99,12965116,99,28567,Wilderburg,-,12965116,2663210,3775438,5649179,744720,-,1579194,-,75,288,-,2838534986,2279286029,1407475199,93220025,-,3806479712,1027,1923,3036827526,2673859220,1751391345,265554392,-,0,0,0,0,0
18639195,Rafid farm,-,-,24,40,12963871,40,8790,Wilderburg,-,13086523,2835308,2988154,5861789,1278620,-,1405023,-,104,401,7,532871206,808198675,909059883,96535910,-,956237608,309,4424,1081285228,1405051108,1226114478,232161952,-,8333,457,0,0,0
10148258,이천상VI ᶠᵃʳᵐ,196887,WB_B,23,249,12952228,24065,461726,Wilderburg,-,12952228,3622131,2164321,5046176,2119600,30299,12736540,2,381,2632,-,705038898,863878386,442362848,63862660,-,753630460,275,4242,1216879400,1332073262,713303325,195770939,-,216040,29259,16973,74015,124159
15830729,Asian black bear 15,361658,waoz,25,92,12950827,24065,-,League of Order,-,12950827,1576998,2797988,7431021,1066820,-,16811,-,26,402,-,2179374334,2190924336,1349425985,181687481,-,2797436810,838,2081,2349163390,2340620673,1467495984,183475250,-,0,0,0,0,0
15966467,F2P Farm 7,267579,SxW,25,375,12950239,375,8959,League of Order,-,12950239,709408,2481537,9049894,709400,57138,2947752,-,427,18,-,7005054149,5598611051,3154674996,20235456,-,11132203075,2822,1012,7105746574,5173074851,3348411638,194830150,-,6288,1684,0,0,987
18760078,dmzZFarm4,301853,nfs,24,40,12943685,24065,-,Wilderburg,-,12943685,1431389,4484611,5647725,1379960,-,422922,-,63,2823,-,3056078866,1841169214,2601281916,55321122,-,4318032316,1090,3264,3020972151,2208285971,2348919802,261756697,-,0,0,0,0,0
14730848,Noukha Farm ᴰᴱᴹᴼ,303060,KASE,22,40,12941521,24065,47799,Wilderburg,-,12941521,2856401,3603893,4726727,1754500,13882,5948570,-,252,1312,-,2452188362,3237540779,13475417,2775,-,3773674609,1388,6073,2876981776,3615871823,599506318,226304855,-,39301,3596,85,0,4817
5892911,Keit is Keit,323610,Trex,25,99,12937294,99,401518,League of Order,-,14514798,941578,2394353,8283563,1317800,336566,21062727,1,361,421,15,1719264540,1505509844,1479991308,37018630,40,3622367178,1136,16151,2357406837,2158863530,1404350371,81800618,-,44521,120543,29633,2692,204129
17981643,Farm PmEnd S2,265784,NTW,23,49,12935755,49,8612830,League of Order,-,12935755,4011376,2749704,3947275,2227400,281247,10097392,-,552,11560,9,1285097824,1697089973,1434312888,32336124,-,2364315536,785,3165,1645832638,2022656675,1441950849,250897052,-,634667,327737,0,1086,7649340
7231570,UGLY D0Gᴰᴱᴹᴼ,-,-,23,40,12934661,40,630871,Wilderburg,-,13059532,3916071,2442332,4315638,2260620,359144,14918262,-,858,4296,4,1967904212,1907647161,180637863,52924838,1295,2878946342,904,62413,2067393730,2152395771,269437666,134551698,-,273715,235152,88016,14967,19021
11081224,Duck아이3,318824,TOTS,23,40,12932875,40,115956,Wilderburg,-,12932875,3425020,3238168,3906597,2363090,96610,6686580,1,324,4954,22,2715306094,4535847047,2017182722,10777314,-,6642551237,2366,11041,3178293555,4595742351,2397946260,247876006,-,89386,23258,410,310,2555
10682603,тuâɴ05,330367,TF40,25,40,12928143,24065,272075,League of Order,-,12928143,449190,3352631,7806172,1320150,-,935636,-,137,1837,2,4850571355,4033139755,2724166449,14576566,100,8696500938,2192,10849,5058066194,4797029646,2890040740,243702750,-,103,9315,46672,125240,90745
1545538,brutal witcher,186800,drgo,24,40,12925552,40,288081,Springwardens,-,12925552,2188835,1849243,6615434,2272040,237694,5161893,19,1358,3417,1,142127924,145120901,54989166,19340455,235,1009916,1,36486,171261572,169096861,145709539,13192701,-,0,159584,57021,16233,17360
18404916,D e a t h 4,222677,PKY,25,16,12921755,24065,42238,Wilderburg,-,16907154,305200,3448321,8325184,843050,-,2139824,-,68,477,-,1851663307,1644194250,1314470328,198085391,-,2584353471,558,5297,2551437359,2381178400,1571360159,332158150,-,12601,29637,0,0,0
18305043,ᵘⁿʰᵒˡʸ ZERKA FM3,301853,nfs,24,40,12918982,40,1793,Wilderburg,-,12918982,1678240,3087742,7117900,1035100,-,535860,-,26,112,-,757923328,774177710,593806047,44451310,-,1002214830,352,1397,1364960361,1437715174,999160994,212029582,-,1433,360,0,0,0
15392240,Farmdaeneryys,275330,BTX',24,99,12918351,99,36327,League of Order,-,12918351,3319904,2366134,6186713,1045600,54,5131270,2,226,193,46,2005892523,2057177163,1240639775,43936086,-,3276864605,870,9264,2666158613,2894242129,1703414596,219290085,-,9630,23832,0,157,2708
17187243,沢 Ѧ 从 Ø  1,307595,uou!,21,99,12917727,24065,177140,League of Order,-,12917727,3811261,3391103,2439253,3217610,-,7325102,-,83,9826,2,3578309433,1267267891,2954666006,3019800,-,6564434484,2452,6929,4123544817,2436607573,3024906562,261453290,-,173139,4001,0,0,0
9472368,AaricFO,193444,WB_S,25,249,12916208,249,4259553,League of Order,-,12916208,410823,3287431,7339274,1878680,37288,11797952,40,995,5224,238,5001409724,4920876133,4335405114,182921185,464,10424311820,3344,25628,5605386684,5282257164,4928319896,316579000,-,53191,976604,650262,1601090,952933
15843654,Asian black bear 21,361658,waoz,25,92,12911772,24065,-,League of Order,-,12911772,1579202,2766629,7431021,1056920,-,29144,-,12,457,-,2163297393,2382870851,1434952226,181366706,-,3033640378,910,2159,2345205088,2529962893,1511534285,198521500,-,0,0,0,0,0
20422342,ᵀʰᵉ Belial Farm5,356819,DoSF,24,92,12910224,24065,38729,League of Order,-,12910224,3200583,2549021,6167220,915400,358764,3201988,-,46,-,-,1494147673,1024193853,748999115,165097832,-,507336796,165,1159,1558180957,1117397544,786190792,212427960,-,0,0,0,0,0
14657768,박씨 19,-,-,23,249,12909747,249,98490,League of Order,-,18762137,-,5042708,5637409,2229630,63961,3061478,-,133,3457,-,1383372927,1566635958,1238251895,142039415,-,2968295069,1091,11323,2443278397,2614063821,1837874746,385682221,-,60840,37650,0,0,0
7364514,Smokeshow Frm,370307,gemz,21,99,12903472,99,90652526,Wilderburg,-,14884868,3726226,2966326,3188120,3022800,200596,250148420,24,3821,30501,6,2950018206,2911030600,2249499143,352199251,10,5875808065,2294,27446,5981850197,5868285672,3448566105,564363248,-,4066240,12479293,91744,182780,73829270
4685289,The Lion Farm 2,311541,EXP~,22,99,12902911,99,792162,League of Order,-,12902911,4711876,2541671,2925554,2723810,129783,5693951,4,281,9035,2,1501896994,1033379130,364838203,6551388,-,810794049,314,4854,2365353807,2029703152,1064082953,247234648,-,42747,7917,11200,10791,718367
5753445,Farmaniac12,265928,FAFo,25,40,12900870,24065,457414,Wilderburg,-,14166885,3287291,845984,7593345,1174250,95907,24285449,-,498,3646,3,4165450827,3957962634,3616115146,28461735,819,7514919734,2258,19193,3894676260,3713097369,2957535145,142129372,-,234512,220191,2100,28,583
5753444,Farmaniac11,265928,FAFo,25,40,12898675,24065,572056,Wilderburg,-,14090846,3316190,843440,7593345,1145700,138913,24946433,-,607,3677,9,4089339051,3931533079,3612876291,28426650,895,6817088600,1908,19420,3798073339,3683089992,2924349523,141897414,-,251186,173762,137040,9846,222
2305240,31Farmer01,318824,TOTS,23,40,12895775,24065,5472011,League of Order,-,12895775,3016070,3543237,4937968,1398500,73888,7296481,128,1443,4258,183,932735824,925646653,2829348528,109358338,10,2234295364,764,25566,663774317,624537699,1659929027,29589500,-,56517,1325565,1864555,1478466,669054
4433736,Redarm F2,-,-,23,92,12882080,92,228679,Wilderburg,-,13316152,1772757,4359017,5090976,1659330,270219,6352355,-,671,873,3,176740342,66067390,104193310,12355446,-,1381173245,542,2679,633327096,586272503,314213097,88738411,-,104330,120264,1175,2039,871
15941666,SotachFarm,-,-,21,375,12881904,375,2322038,League of Order,-,14048224,5866954,2355409,3099121,1560420,119109,14486411,-,520,1158,2,2547723234,1770556835,2009288901,27869549,-,4757875319,1736,10232,3307816769,2723934903,2214642120,323935729,-,177166,2139766,2518,0,2588
15382320,Thập Tam Vỹ,342879,WAO6,24,92,12881659,92,900094,League of Order,-,13950806,4695440,1670084,5790685,725450,56023,40529482,-,612,341,1,2841102229,2404243342,1676310271,259991187,30,2992292265,953,3563,3258089385,3132507381,1879349471,518407751,-,440607,316884,31,0,142572
7907162,F2P Farm 3,267579,SxW,25,375,12880945,375,9855,League of Order,-,13166245,555652,2508743,9050150,766400,42799,1797227,-,427,274,4,7117932214,5561097769,2978705507,31063473,-,12045079415,2947,756,7090217692,6066276779,3396841475,198311000,-,4744,1896,0,1368,1847
14999555,Hải farm gold,267869,WxW,24,375,12878022,375,463405,League of Order,-,14974366,400490,3987476,6550186,1939870,3646,5588572,15,449,6894,17,927359893,1202843432,827774173,155397392,115,1249678431,322,10575,1642831050,1740332041,1181245433,319955410,-,100146,221112,34561,70560,36007
15893185,F2P Farm 4,267579,SxW,25,375,12869343,375,9012,League of Order,-,12869343,660395,2419592,9077856,711500,35326,999039,-,395,224,-,5029965694,4114029124,2044421168,36009044,-,8036821883,1833,544,5071847826,4557213484,2362743899,191120450,-,550,6610,1679,173,0
4194121,daddan or,325764,GE4R,23,51,12868044,51,31629378,League of Order,-,16429251,991265,3053300,5581229,3242250,314572,26754947,14,1271,4709,25,814855642,671752861,463573896,49499100,260,1520294471,1004,6958,2073406527,1963647865,1230922465,275260736,-,396189,682766,17177,8289,30521280
9939760,ᴸⁱᵃ 파 이,311541,EXP~,22,99,12867664,24065,612299,Wilderburg,-,12885451,7452998,1041250,2482516,1890900,69620,33052469,11,1420,15316,30,2745024983,2951267818,1458536858,32789301,-,6096028322,2201,9004,4485248590,4647854537,2629833586,473330131,-,498024,14610,2816,42598,42968
10785726,Asian black bear 2,361658,waoz,25,92,12861862,24065,-,League of Order,-,12861862,1423592,2843129,7431021,1112120,-,11316,-,6,514,-,2204513641,2396299449,1407797135,184838786,-,3069934715,917,1561,2407438762,2564927174,1540653250,202004000,-,0,0,0,0,0
4538435,ŁynxFarm V,266039,wAo2,25,92,12861514,24065,226955,Wilderburg,-,12861514,360000,3029617,8763047,708850,2000,871001,12,61,3744,-,930168755,797925266,500771840,66440956,-,650043873,131,3030,1505555132,1397888942,865068152,216580350,-,59892,3417,0,4,163626
12212724,Smål AGirl,267672,BTR,23,99,12855346,24065,1989252,League of Order,-,12855346,3009538,2481770,5438328,1925710,160060,8994268,-,542,567,8,616074362,513316418,517586149,14708398,10,1333085791,464,12897,1456946463,1394300611,907178718,215786833,-,124097,34494,19230,3022,1808409
9232548,winter ore7,340081,waoW,24,92,12851033,92,1572227,Wilderburg,-,12851033,2722667,2131618,6129638,1867110,91594,6127424,24,1243,6361,114,1367385839,1398108906,2000977801,53988038,1947,3018777521,910,17143,1810404737,1791893410,1854297657,137474211,-,48831,614387,444083,322205,131356
6734483,Mendosqtfarm2,183828,NTA,25,49,12837898,49,426630,Wilderburg,-,12837898,1858761,1347456,8203181,1428500,118920,2339491,-,373,1309,4,4936914875,4313992844,1536442405,17180598,1077,10016967964,2344,8270,5314592754,6181356580,2883074245,331248110,-,396736,3933,17499,4148,4314
19081160,FᵃʳᵐᵉʳHAM411ᶜ,-,-,24,92,12835644,92,74,League of Order,-,12835644,2284161,4303950,5590183,657350,-,72695,-,2,-,-,1813060704,605869922,355672748,221496242,-,92643327,38,3464,1315015351,1291539146,663795024,291595750,-,0,0,0,0,0
9299801,NikiFarm9,318824,TOTS,23,40,12833135,40,1481209,Wilderburg,-,12833135,4252030,3369243,3464012,1747850,92279,11656973,31,668,9334,79,3259849969,3792606578,2763904584,55372292,1745,6597138436,2179,17683,3104371279,3543439978,2490690105,196957070,-,150540,411140,340647,372766,159710
15896563,elettra farm 2,339930,wAo3,25,92,12830029,24065,1886847,Wilderburg,6836,13546669,2138057,1736851,7315671,1639450,300001,9012839,-,222,1956,3,3048207724,2349000696,2265140868,15489330,1260,6365930751,1787,5544,4149671059,3665971634,2728792676,279712886,-,170352,21976,0,0,1694519
982568,KingAerieFarm,339930,wAo3,24,92,12828544,92,1659662,Springwardens,-,13054798,1588406,3152826,6596482,1490830,86172,11458797,-,232,4004,3,1688117281,1340844085,1201695283,96484484,-,1400084642,443,3802,1645455102,1381543071,1094300061,161824923,-,220793,56716,5706,174111,1202336
18015491,아리ᴬᴿᴵ mini2,247709,WB_D,22,249,12825568,24065,83900,League of Order,-,12825568,3881768,3124880,3775240,2043680,295871,9417139,7,451,5041,-,987251211,1471881875,859376952,134697308,-,1652072315,724,4941,1823747252,2311963317,1398715803,423249730,-,80040,3161,26,0,505
14099004,AmZ Zx,284990,R4GE,23,51,12823850,24065,535452,League of Order,-,12823850,2409500,3715259,5023167,1590640,274881,5888331,4,496,1752,27,470555173,248658684,604310767,17139932,124,1489176826,603,5522,1553707689,1387676622,1316029369,253423444,-,36103,97672,24053,23694,350615
11371727,發發發,266039,wAo2,25,92,12816763,24065,1693011,Wilderburg,-,12816763,1433050,2245140,7501753,1636820,517831,21478283,23,1001,965,4,2255038707,2251566270,577886206,49155021,-,2801099120,896,6911,2223379512,2191543524,713432567,136665018,-,415185,932578,75200,157494,101247
15966155,F2P Farm 6,267579,SxW,25,375,12814320,375,11167,League of Order,-,12931442,569749,2463083,9049888,731600,136151,2962123,-,457,18,1,7937370905,4774825505,3103060311,19868523,-,11341140274,2786,963,7785425635,5076605255,3408189876,195079704,-,9741,1426,0,0,0
10650317,winter farm2,340081,waoW,23,92,12797652,92,14083343,League of Order,-,14635923,4317747,2384806,4092489,2002610,486171,69619830,82,1983,2016,94,3393548058,3886048662,2152063700,86272048,17,6152617923,2291,40919,2855958881,3214711953,1652498179,277803928,-,833204,9629227,1644089,164600,1761971
9754336,S       N       E       A       K    3,193444,WB_S,25,249,12797281,24065,9279088,Wilderburg,-,12797281,2468792,1759782,7234657,1334050,237742,26835409,206,1733,7843,164,11751738766,3601678993,2109123933,80682327,27,13793917507,4359,28390,10557430136,4956339025,2789945078,202944871,-,182044,2459010,966864,835202,4778705
19051704,FARMSUKETI 2,267801,JxW,23,375,12796827,24065,2414619,Springwardens,-,13997150,2066524,4200024,4484719,2045560,115555,33965541,2,862,1977,34,1235319525,1045223218,325392789,119653812,274,1660556824,570,4481,2143297665,2279380370,832997893,362256607,-,615344,128900,106168,18791,1545189
9478995,AaricFA,250682,WB_C,24,249,12795635,249,1852757,League of Order,-,13325117,1574439,2620774,6340182,2260240,57392,11792089,273,1530,5915,554,2929821064,3035874569,7299678687,210417987,3329,8931419555,2633,37192,2845815429,2778727092,5818359543,268044933,-,13102,410366,64379,480279,752428
10535934,ᵂᴮ  IMU SAMA f3,355387,WB_U,25,249,12793664,249,247844,Wilderburg,-,12793664,1676510,2569332,7414282,1133540,193316,10725937,44,727,2560,17,2022753933,2124070610,1333497686,105779944,-,1859539400,682,13724,1595577189,1542614229,1090129256,204144835,-,208898,18218,4004,8152,5240
20843543,LibFarm1,339930,wAo3,25,92,12791420,24065,61384,Wilderburg,-,12791420,2273372,2025913,7643235,848900,-,10777941,-,224,9302,-,717493398,677475198,249769538,50183636,-,232853477,75,2977,1354451893,1280908683,699435766,175865500,-,11116,7394,8,0,42866
15922598,F2P Farm 5,267579,SxW,25,375,12790558,375,9541,League of Order,-,12790558,613521,2440449,9049888,686700,113411,2827528,-,320,56,1,8126877043,4728264861,3156038755,16881808,-,11409921464,2955,1360,7887759168,5078827631,3008076864,194876740,-,9029,512,0,0,0
7222542,ᴢøʀø亗 Fârm,272859,ClD,23,381,12787457,381,707201,Wilderburg,-,15997787,1329907,2991369,6192781,2273400,39126,8104170,11,263,409,10,1094542089,1164831487,865326684,92711901,170,1199924161,365,7816,1344947228,1363311624,908148021,241903057,-,7875,504253,0,984,193307
20141972,Yvel farms,267672,BTR,23,99,12784758,24065,100838,League of Order,-,12797736,4263570,2599045,4001393,1920750,105160,2886665,-,336,3510,2,1294196008,1356056614,448756927,60669504,30,2241902183,963,4765,1944806561,2018807183,871254818,227008646,-,77827,7342,0,0,14833
10285869,CMTfarm b7,267672,BTR,22,99,12781203,99,1325646,Wilderburg,-,12781203,4815554,2570611,3735638,1659400,8327,16250541,-,252,9512,3,4985498627,4671121547,2361905520,40709084,-,6889233656,2484,10116,4204880735,4073592096,2174735528,266588432,-,87313,989363,1167,345,247458
13444766,KnightRss41,267584,HxF,24,375,12773862,375,380208,League of Order,-,14146619,391701,3654258,7092003,1635900,83077,7270268,-,783,8753,12,1673501747,1670555832,1779866994,137782241,59,4737791200,1382,17236,2573241317,2723605035,2452714386,241713494,-,15238,58957,47193,48765,209701
6620485,T10F,362823,TPD-,25,92,12771579,24065,68958,Wilderburg,-,13122132,878519,2600197,7710043,1582820,206980,8841034,-,351,222,10,3945111761,3275320657,2927681613,18552812,326,6227013835,1574,15661,3537040669,2965027672,2377616773,195946778,-,23311,22315,15820,2216,5296
21766221,스틸러2,266039,wAo2,24,92,12756208,92,1150,League of Order,-,12756208,2638779,2387203,5394586,2335640,-,2443378,-,197,6069,-,473957022,806575567,488524839,103443838,-,764406995,298,2619,1092965801,1224032138,810577993,243459256,-,0,0,0,0,0
7396294,ʟɪᴛᴛʟᴇ ᴄ ᴀ ɴ ᴅ ʏ,323610,Trex,23,99,12750369,99,202202,Wilderburg,-,12750369,3781818,2898411,4373030,1697110,144866,8605180,-,485,1639,15,1271438270,1070915006,1519276123,98676341,20,2187768496,783,18516,840564144,822643555,974073495,124580751,-,80543,103124,10125,4467,3943
7341142,SWES GOLD3,318824,TOTS,24,40,12749663,24065,1804982,Wilderburg,-,12749663,2430290,2779257,6086566,1453550,58216,11002325,-,453,2025,19,2985642551,2350587442,2108331214,76301535,294,4803771956,1477,25522,2631798439,2175912666,1814795759,94468347,-,28106,299995,227468,781159,468254
3161605,Yujivan2,284990,R4GE,23,51,12743565,51,6844775,League of Order,-,12743565,3643129,3387948,3912838,1799650,280626,15201230,128,1577,3212,323,236238037,324421548,286400856,138431314,1367,159436302,64,34068,145046859,153582096,115934663,41785960,-,121807,2188424,1295188,1671453,1408733
19085078,Hitomifarm5,289291,NTI,24,49,12741333,49,472,League of Order,-,12741333,3544670,2687610,5787653,721400,-,673380,-,95,2543,-,1834421938,1394497337,1156048682,276288673,-,1149081625,299,6648,1755714625,1548123708,1307006765,421066000,-,0,0,0,0,0
19085080,Hitomifarm7,289291,NTI,24,49,12732683,49,272,League of Order,-,12732683,3549820,2687610,5787653,707600,-,796572,-,108,2549,-,1830081374,1391078700,1158076971,277204600,-,1138247721,295,6044,1736579052,1496156832,1277453154,465721150,-,0,0,0,0,0
19584958,T1 F7,324359,MiDG,25,99,12732009,99,-,League of Order,-,12732009,500030,2917115,8771964,542900,-,271,-,-,25,-,2276718063,3346493402,1343423492,61264153,-,3481913117,926,2870,2145910150,3204773242,1451871325,200435250,-,0,0,0,0,0
19581781,T1 F5,324359,MiDG,25,99,12730433,99,-,League of Order,-,12730433,478470,2722571,9036692,492700,-,-,-,-,-,-,3106342855,2120376327,1686846267,40008008,-,2201709442,641,2331,2680787169,1585994204,1188471686,190388250,-,0,0,0,0,0
3994378,ᵂᴮIMMYʕᵔᴥᵔʔ5,369641,Im99,21,99,12727493,99,1489228,League of Order,-,12731761,5442403,1962795,2587635,2734660,226159,19793829,54,838,8697,21,1181393907,984738784,1052197529,22115941,-,2673159305,1080,10894,1965881050,1822405709,1358649135,240570840,-,498574,285380,72552,379980,189636
19085079,Hitomifarm6,289291,NTI,24,49,12721583,49,526,League of Order,-,12721583,3547920,2687610,5787653,698400,-,616985,-,256,2529,-,1832245673,1391325541,1159885252,277140074,-,1141867512,295,6282,1755863921,1551598686,1324091217,461106250,-,0,0,0,0,0
20245522,석,289291,NTI,25,49,12720760,24065,163567,League of Order,-,12720760,2028178,2027375,7502007,1163200,952,13350003,-,396,4210,1,1305782602,1947877372,1773312115,27826281,70,1927077773,633,3169,2328388116,2818096774,2558988343,228356320,-,150158,13385,0,2,22
8431557,Philly Oilyfeet,-,-,23,46,12719393,46,7170851,League of Order,-,13308327,3081144,3237895,5123774,1276580,285600,10053952,54,871,5502,207,117662111,153052667,164498696,53470426,-,856961,1,17498,8497074,10200774,5657614,1027500,-,51590,3976727,1650677,1008139,464962
15539518,Sakál farm,267801,JxW,23,375,12717907,24065,7455949,Wilderburg,-,12784157,3774780,2144096,4963971,1835060,4868,17760128,-,878,5097,4,1312728377,1769974022,3447255686,21165525,100,3968387717,1329,7612,2461177026,2795926283,3719083190,336637096,-,122500,1300903,35403,97,5997046
19085081,Hitomifarm8,289291,NTI,24,49,12714483,49,3099,League of Order,-,12714483,3546620,2687610,5787653,692600,-,816384,-,122,2546,-,1831987935,1392588438,1156967740,275386703,-,1144539080,298,5806,1726499375,1543603402,1329243894,445224209,-,499,0,1454,1077,69
15647640,SUGALU farm3,267587,DxW,21,375,12712454,24065,896471,Wilderburg,-,14051746,3692726,3649608,2593220,2776900,118515,27880649,-,1076,8209,12,3963351873,4520598365,1716647585,180231561,391,7008548119,2657,24637,5111933957,5437548742,2479074005,641044870,-,357564,520948,17005,3,623
16146581,Рэяғэст Farm m,222677,PKY,23,16,12701283,24065,12140,League of Order,-,13916867,1103160,3946172,6127631,1524320,-,1321370,-,108,272,4,1150843466,1425622278,828093542,99374489,49,2410855086,1088,6854,2073838301,2234148706,1471458074,320221522,-,3550,8590,0,0,0
15383934,Poohpo0hfarm12,267672,BTR,24,99,12696705,99,4576673,League of Order,-,15556881,386697,5243512,6205196,861300,352170,2335240,52,411,373,-,2067684373,1565370430,1401142472,227019586,-,567955034,220,5551,1696940782,1593790577,1035472063,336394204,-,12195,8021,1599526,1982891,972270
14061596,뚜르 Farm 10,267801,JxW,21,375,12695359,375,3858122,League of Order,-,14989081,4488652,3339651,3320196,1546860,45059,29015580,-,843,2637,11,1986327434,2134009030,1044534381,278541480,730,3047490684,1249,16898,2923344096,3132413086,1792812206,508220223,-,375624,511093,2006,299,2969100
9277388,Duck아이 1,362480,FaT,23,92,12691406,92,4453872,Springwardens,-,17184682,399408,4955146,4902552,2434300,71161,23603109,4,666,14913,103,4095928871,4376684203,2530159242,357036474,2830,7027816660,2078,20391,4011810672,4301103228,2514424536,611837000,-,192404,3041171,504755,498799,194989
5146648,T1F9,324359,MiDG,25,99,12688616,99,-,League of Order,-,12688616,460681,2909457,8834978,483500,-,1,-,-,-,-,6514105400,566362777,393767081,68587539,-,3353754730,969,1842,4802571155,1136472366,777553033,198763000,-,0,0,0,0,0
10038513,BEENN FARM 7,-,-,25,49,12685174,49,343997,League of Order,-,14756279,3,3063099,8296952,1325120,254776,13547078,-,431,852,5,3392008782,1897910654,2661031168,196257460,373,4151787000,1017,19089,3553916188,2538805805,2712316101,373964192,-,275734,25330,20963,16643,5327
14612769,ShowMe Farm1,250682,WB_C,23,249,12677528,24065,206660,League of Order,-,12677528,3868795,2827000,4132333,1849400,4579,13300347,-,374,555,-,2411995159,683665936,1016797938,113397576,-,2221139121,728,6754,2401603757,1134944757,1146785519,230163290,-,203042,3618,0,0,0
16804893,tt1979 farm3,267869,WxW,21,375,12671426,375,186210,Wilderburg,-,12671426,5783752,1757256,3317418,1813000,-,11906247,-,164,893,-,1548221194,1378735119,1780922791,59883845,-,3474939345,1252,4467,2181078294,2086192060,1895837784,249563120,-,136485,48310,0,0,1415
15004144,Loki Farm 5,183549,TJS,23,40,12668021,40,8363,League of Order,-,12668021,3885504,3049778,4124159,1608580,-,1155871,-,46,182,-,1921150928,1878792818,1485940266,33250332,-,3619952610,1428,5843,2358791943,2468742635,1641704889,219704250,-,6133,2110,120,0,0
12297193,Doɠɠo Øn Crᴀck27,349671,OP40,23,40,12662112,40,498626,Wilderburg,-,14742240,1773669,2555108,6315735,2017600,33091,18993850,8,807,1228,12,2822535962,2661028005,2117515279,39391769,20,5431933029,1826,9551,3462046175,3317362231,2317574304,299367776,-,818,308932,60273,31447,96931
16097235,MeapPatricio4,267579,SxW,25,375,12655007,375,6,League of Order,-,12687407,754104,2829170,7919453,1152280,-,359074,-,39,751,21,2397211205,2166759763,1096699281,99619425,-,7733139842,1768,7749,4677620862,4332985199,2406428109,231382570,-,0,0,2,4,0
4776245,The Lion Farm 3,311541,EXP~,22,99,12654458,99,595993,Springwardens,-,12654458,4744339,2771211,2732368,2406540,49446,4590124,-,140,8454,-,1516385851,924117126,352702338,3605616,-,777800977,303,4529,2323912767,1938953147,1053424153,250564266,-,14769,5813,0,0,575411
17992454,ᵂᴮ 사 신6,363044,Nsin,24,249,12651736,249,10545,League of Order,-,12651736,700138,4433704,6692044,825850,40917,3651945,-,133,418,-,2443184693,2505123150,824253810,32709050,-,3324055064,984,5048,2974854997,3056685292,1244826288,266249450,-,5657,4888,0,0,0
15878251,흐엉살려뵤,194802,WB71,23,249,12646601,249,546372,Wilderburg,-,12656801,4505765,2556626,4143280,1440930,419775,10365090,1,835,7249,-,2485617618,3147138476,3031454780,257691735,-,4923874792,1498,9456,4238507891,4987679528,3798768133,845268938,-,500472,45887,13,0,0
9016247,Kratos No 5,196887,WB_B,23,249,12631781,249,557326,League of Order,-,12751637,3484017,3102696,3635138,2409930,595233,15369024,23,576,3258,8,2072666707,3009545636,2162430549,24838623,3763,5226700676,1601,10364,3141894674,3849909660,2384916719,310173685,-,354770,96639,12571,68764,20455
